,Unnamed: 0,channel.name,program.name,text,prob_soft_news_us,full_date
1005215,1295079,CNN,Piers Morgan Tonight,"to say it one more time -- family, supporters, money and the strategy. So the strategy is one of the four things that we're reassessing to come to a decision about what we do going forward. (END VIDEO CLIP) MORGAN: That was Herman Cain today with some details of how he will reassess his campaign this weekend. And Herman Cain's attorney, Lin Wood, is back with me now exclusively. Herman Cain made it clear, Mr. Wood, that he's going to back home and talk to his wife. They haven't actually met in person since the allegations of this lengthy affair came to light. What do you imagine will be going on this weekend? Because he said he is also going to reassess whether he will continue in the race. WOOD: I think he's going to be reassessing his campaign, for the reasons and in the areas that he gave you. Herman Cain is a smart man. And he loves his family. And I know that these last four or five weeks with these accusations have taken a toll on him. And they've taken a toll on his family. I suspect he's going to have a heart to heart talk with his wife and his other family members. And he's going to make sure that whatever decision he makes, the first and foremost consideration is in their best interest. But I can tell you that I think we need to take a serious look at how this process has developed over the last several weeks, if not several campaigns. And we need to make a decision -- MORGAN: Let me ask you a question. WOOD: -- whether or not we're going to require proof or whether we're just simply going to require accusation. MORGAN: I think we're trying o get to the truth. That's the point of this, really. I mean, there is a good argument about whether a man's private sexual behavior should continue to have any relevance to a man who wants to run for presidency. That's a different issue. WOOD: Or female. MORGAN: The question now -- yes. WOOD: Yeah works both ways. We do have a female candidate too. MORGAN: I understand that. But you keep saying that there's no evidence at all. Of course, there is mounting evidence of a -- certainly a very close relationship between Herman Cain and Ginger White, so close that he has been repeatedly texting her. WOOD: Now, you are really misrepresenting the text. MORGAN: -- conversations -- WOOD: You're really misrepresenting the texts. MORGAN: Really? WOOD: Absolutely. There are 70 texts; 57 of those texts were sent by Ms. White to Mr. Cain over a four-week time period, to which he responded with 17 answers. And let's put that into perspective, too, Piers. You know, text messages aren't necessarily the way people communicate in-depth discussions. They usually are one word or four word or five words. My son could probably sit at a University of Georgia football game and sit",0.2332731482898267,2011-12-01
1730152,2045826,CNN,CNN Newsroom,"official government of Yemen, are accusing Qatar of supporting terrorism. The nation of Qatar released a statement a short time ago calling the move unjustified. This measure comes two weeks after President Trump was in Saudi Arabia urging all of the gulf countries to crack down on terrorism. Let's get the latest. CNN's Muhammad Lila joins us now from Abu Dhabi in the UAE, one of the nations that has broken off ties with Qatar. This is a big deal, Muhammad. MUHAMMAD LILA, CNN INTERNATIONAL CORRESPONDENT: Well, good morning, John. Yes, absolutely, this is a big deal, especially to U.S. interests in the region. Look, the U.S. has a major military base in Qatar. It's part of CENTCOM or Central Command and it's home to about 10,000 American troops. Those troops are fighting in the mission against ISIS in neighboring Iraq, for example. Now, it's unclear at this moment if this move will affect the operations of the U.S. base there, but now we're talking about a dispute between key U.S. allies. Oil prices went up already this morning. And, look, some of those countries you mentioned, Saudi Arabia, Bahrain, Egypt and the UAE, they're all major allies. But here's the other problem, so is Qatar. The those countries are accusing Qatar of sponsoring terror groups, specifically groups like al Qaeda and the Muslim Brotherhood. So they're closing their borders, they're closing all air space and trade with Qatar and they're telling Qataris in their countries that they have 14 days to leave. And, John, look, I don't need to tell you how volatile this region can be, but this is a big concern for the State Department. This morning this is what Secretary of State Rex Tillerson had to say about all this. (BEGIN VIDEO CLIP) REX TILLERSON, SECRETARY OF STATE: I think what we're witnessing is a growing list of some irritants in the region that have been there for some time and obviously they have now bubbled up to a level the countries decided they needed to take action in an effort to have those differences addressed. We certainly would encourage the parties to sit down together and address these differences. (END VIDEO CLIP) LILA: And Tillerson later added that the United States is willing to play a role to bring these countries together, but it's not even clear right now if these countries even want to sit at the same table. And, you know, John, a lot of people are saying, more than Qatar and more than these countries, this is actually about Iran, because some of these gulf countries have accused Qatar of not taking a hard enough line against Iran and some are saying this is what they're doing to bring Qatar back in line so they can form a unified front against Iran. John. BERMAN: And, of course, the United States wants a very hard line against Iran also. So it will be very interesting to see how the United States deals with",0.0715456270484733,2017-06-05
1699760,2015326,CNN,The Situation Room,"on the committee, or quite frankly with your own staff. That to me is so irregular. And lo and behold, a couple of hours later, Donald Trump gets to put the barest of fig leaves on the outrageous tweet about Barack Obama wiretapping. Now, by the way, incidental collection and wiretapping of the Trump Tower have absolutely nothing to do with each other, but guys like me are forced to spend time explaining that to people because of what happened yesterday. BLITZER: The president that was apparently conducting an interview with Time Magazine asked Chairman Nunes who was providing his update yesterday, and this is what the president's reaction was in the Time Magazine interview. And I'll put it up on the screen. ""Oh, this just came out. This is a Politico story. Members of the Donald Trump Transition Team possibly, including Trump himself, were under surveillance during the Obama administration following November's election. House Intelligence Chairman, Devin Nunes, told reporters -- wow. Nunes said, so that means I'm right."" Your reaction to what the president told Time Magazine? HIMES: Well, Wolf, look at that. There's a reporter by a major -- a major U.S. magazine in the room, and breaking news, there's information out that in some bizarre way exonerates me. You know, look, I mean, this is just -- this was just straight from a vaudeville script to try to, you know, take the attention off matters that are very, very serious, like today's failure of their ability to do what they have been promising for seven years, which is to repeal the Affordable Care Act, and of course, the profoundly serious piece of information we learned on Monday with respect to the FBI investigation. But I mean, look, you know, the worst vaudeville script writer would have done better than what you just recounted to me. BLITZER: So, just one final question. Getting back to Adam Schiff's recommendation, maybe it's time for a grand jury. In Comey's statement, the FBI Director James Comey's statement on Monday, he said, ""As with any counterintelligence investigation, this will also include an assessment of whether any crimes were committed."" Based on what you know, Congressman, do you believe crimes were committed and that you agree, do you agree with Congressman Schiff that it may be time for a grand jury right now? HIMES: Well, let me clarify what Congressman Schiff said. He was not saying that this is the moment for a grand jury. He was characterizing the evidence he had and I would probably say something very similar. We're being very careful on my side of the aisle, and certainly Adam Schiff is being very careful not to draw conclusions this early in the investigation. Look, this is -- we are very early in this investigation. So, what Congressman Schiff was saying, not what wasn't that we should convene a grand jury. He was saying that, ""The evidence I saw would be enough to cause law enforcement or prosecutors to",0.1679632135034145,2017-03-23
2166705,2485052,CNN,Amanpour,"I mean, so it's so interesting that you took that from her. I just want to ask you, also, because we're going to get you to play in a little bit, but you don't particularly like social media, but, under lockdown, you have started to, I think, engage with the public on social media, on Instagram, I think. And you're giving guitar tutorials. How did that come about? MARLING: That was -- that was a sort of reaction to the intensity of the lockdown, the announcement of lockdown, not that the intensity has shifted particularly. But I suddenly realized I don't really have anything to offer. I'm not one to -- I'm not a natural entertainer, so I wasn't going to do sort of home concerts. So guitar lessons seemed like a nice sort of boundaried interaction. And it's been very, very nice, I have to say. AMANPOUR: I'm giggling because you say you're not an entertainer, but you are. I mean, that's what you do. You entertain the public. You tour. You go -- but, I mean, it's just interesting. And interesting also to know that I think you're taking a master's in psychoanalysis right now. So, is it partly because of, I don't know, the feeling of not being an entertainer, you know what I mean, the sort of where you find yourself in that sort of interface between you and the rest of the world, or a little bit about the diplomacy that you were just talking about? What are you -- why are you doing this? MARLING: Well, it's a mix of all of those things. I think what drew me to psychoanalysis in the first place, other than being having been a patient of it, was the -- you know, the language with which to describe the persona -- a persona and a private experience of yourself, the interior, beyond the epidermal level, of what you are, and then what you present to the world is the meeting point of all kinds of difficulties and joys, and, you know, understanding the true motivations under things. And how -- just listening to the person who was speaking before me about Trump voters identifying as Trump voters, and how those kind of identities become entrenched and the motivations behind them become interdependently complex, and that's all psychoanalysis to me. So, that's why I liked it. AMANPOUR: Well, it's great. Listen, Laura Marling, it's been great to meet you. We're going to say good night and goodbye. And we would love for you to play us out. ""Strange Girl,"" I think I would like you to play. MARLING: Yes, sure. (MUSIC) END",0.6348777348777348,2020-05-07
1836509,2152560,CNN,CNN Newsroom,"in Russia, saying that it was absurd, it was absurd that just 13 people would be able to stand against the multibillion dollar budgets of the U.S. security services. Her boss, Sergey Lavrov, the Russian foreign minister, has also dismissed it, saying he's heard much talk about state interference in the U.S. election process but he says, I haven't seen a single fact to date. But as you mentioned there were three companies, 13 individuals, three companies in Russia that were identified in this indictment as being involved in election meddling. One of them, known as the Internet Research Agency, was set up with the specific purpose, according to the indictment, basically to sow discord in the United States. (BEGIN VIDEOTAPE) CHANCE (voice-over): In May 2016, a small group of anti-Islamic protesters gathered outside a Muslim community center in the U.S. city of Houston. UNIDENTIFIED MALE: Down with the Nazis. CHANCE (voice-over): Across the street, a counter rally formed. And the two sides hurled abuse in a stark illustration of American division and discord. The organizers were thousands of miles away, in St. Petersburg -- CHANCE (voice-over): -- Russia, working for a secretive organization which, according to a recent U.S. indictment, had a strategic goal: to sow discord in the U.S. political system. Its name, the Internet Research Agency, dubbed the Kremlin troll factory by former employees who smuggled out these rare cell phone images. In 2016, CNN spoke to a Russian journalist who went undercover as an Internet troll there. UNIDENTIFIED FEMALE (through translator): The U.S. elections are the key issue for the Kremlin. And of course, Russia has invested a lot of effort into them. That's why the troll factories are working, I have no doubt. CHANCE (voice-over): It was during the Russian-backed rebellion in Ukraine in 2014, that evidence first emerged of pro-Kremlin troll factories, filled with bloggers paid to spread false information online about the conflict. And this is the Russian oligarch, who, according to the U.S. indictment, bankrolled the troll factory operation. Yevgeny Prigozhin, known as Putin's chef, because one of his companies provides catering services to the Kremlin, has denied any guilt. ""Americans are very impressionable people,"" he told Russian state media. ""They see what they want to see. I have great respect for them. I'm not at all upset that I'm on this list. If they want to see the devil, let them see one."" But it is the devilish work of Russia's Internet trolls and the social divisions they have incited that the U.S. has now moved firmly against. (END VIDEOTAPE) CHANCE: Perhaps one silver lining for the Trump administration is that, when the deputy attorney general of the United States, Rod Rosenstein, announced this indictment, he said that there was no allegation that any American was a knowing participant in this illegal activity. Nor did he say that the meddling altered the outcome of the election. But the indictment does go on to say that the meddling effort may have been",0.0903444752590862,2018-02-17
762877,1029670,CNN,CNN Newsroom,"for the conclusion of the summit. Environmentalists hope that's the sign Mr. Obama wants to be there in person when a climate agreement is unveiled to the world. Jim Acosta, CNN, Washington. (END VIDEOTAPE) COLLINS: Well, this controversy already having an impact on the summit. I want to go live now to Copenhagen and our Phil Black who is standing by. So Phil, curious to know the mood there, certainly in light of these e-mails and this whole story, if you will. PHIL BLACK, CNN CORRESPONDENT: Yes. Well, Heidi, the conference is open. It is proceeding as planned. But certainly the e-mails are having an impact here. Because they are being discussed and they are being rebutted, if you like, or the allegations of some sort of conspiracy by climate scientists is being rebutted among scientists here at the very highest levels. During the opening ceremony of today's conference, Dr. Rajendra Pachauri, who is the head of the intergovernmental panel on climate change, which is the most senior climate change scientific body that produces all the evidence upon which countries negotiate these sort of things. He felt compelled to speak out, address this scandal and defend the science of climate change. Let's hear some of his comments now. (BEGIN VIDEO CLIP) RAJENDRA KUMAR PACHAURI, INTERGOVERNMENTAL PANEL ON CLIMATE CHANGE: Given the wide ranging nature of change that is likely to be taken, and some naturally find it inconvenient to accept its inevitability. The recent incident of stealing the e-mails of scientists at the University of East Anglia chose that some would go to the extent of carrying out illegal acts, perhaps in an attempt to discredit the IPCC. But the panel has a record of transparent and objective assessment stretching over 21 years, performed by tens of thousands of dedicated scientists. (END VIDEO CLIP) BLACK: If not for the Climategate scandal, it is very unlikely that Dr. Pachauri would have felt the need to come out in this forum of all places and defend the whole concept of climate science. This center behind me is filled with true believers on climate change. And certainly the scientists who are here, they believed the whole climate gate situation is a distraction from what they're really trying to achieve. And they hope from here on it falls to the sidelines as the serious business of negotiating some sort of deal proceeds over the coming weeks. Heidi. COLLINS: Yes but it seems like it seems it would be difficult to do, Phil, if some of the evidence or all of the evidence, the original evidence from years and years ago from this panel isn't around to support the idea that man is causing global warming. How do they move forward before really nailing that down? BLACK: Well, the overwhelming feeling here is that this body of work, even if it is discredited or even if a question mark hangs over it, remains only one body of work by one scientific institution. The scientists here",0.0563504677961203,2009-12-07
2025056,2341849,CNN,Amanpour,"and decided to ask people in eight countries, China, Japan, India, Brazil, Germany, Poland, and Nigeria and Egypt about what they thought about certain attributes of American democracy. And what we found that there was surprising support for these ideas in unlikely places like China, like Egypt. Of course, the main drivers of anti-Americanism we found -- not of course but one thing we found was that opposition to President Trump largely hurt our image abroad, at least in these eight countries, as did American intervention is, and that was we ran a regression and that was the number two variable that contributed to anti-Americanism. And the third is the gap between the rich and the poor. So, perceptions of economic inequality in this country really hurt America's image abroad. On the positive side, on the pro side of the ledger, direct connections to a country's diaspora here in the United States contributes heavily to pro- American sentiment. So, that has implications for policymakers when it comes to immigration, specifically, as well as our cultural exports, soft power, consumption of movies, American news, American music, contributes significantly to positive ideas about the U.S. So, this democracy promotion that we've done with irresistible economic incentives and irrepressible military threats has largely failed to establish or foment really stable and long-lasting democracies around the world. AMANPOUR: I think that's really fascinating. And sort of to end our conversation, Karin, the idea of this projection of soft power, you know, values, democracy and that there's so many people around the world who really, really love that, they just trying to figure out how to get to it. When you see what's going on in Iran, for instance, I mean, Iran does have politics as well. HIPPEL: Sure. And divisions. Divisions (INAUDIBLE). AMANPOUR: Yes. Yes, exactly. And obviously, the administration is hoping for regime change from within. HIPPEL: Right. AMANPOUR: I mean, you obviously must study this a lot and -- HIPPEL: Yes. AMANPOUR: -- talk about it a lot in your think tanks. Where do you think that is going to go? HIPPEL: Well, can I just say one point just to reinforce this last point on ""The Art of the Deal,"" I think that people around the world would be more supportive of U.S. foreign policy under Trump if they thought it was going to be win-win. But in fact, it isn't going to be win-win under Trump. It's about Trump -- he keeps saying America first. He doesn't say, you know, what's good for both of us and I think people can see that. On Iran, what I'm mostly worried about right now is that both Iran and the United States are nervous that one side or the other will do something, maybe it could be a mistake. And so, they're both preparing for, you know, defensive operations in a sense but they may misinterpret that as offensive and that's really my biggest concern right now. AMANPOUR: Sort of bumbling and",0.1915881576173197,2019-05-22
111423,145405,CNN,Lou Dobbs Moneyline,"the depreciation schedules, let them expense it this year. What we've got to do, it seems to me, is get the consumer of last resort, the American consumer back spending again. And I think program like that, which I think could put -- I don't know personally, but I think the Bush administration is headed that way. You have to hit it with a two by four. HOPKINS: We've never had this combination of things, is that right? BRADY: I think that's right. There isn't anybody -- there aren't any resident scholars on how you behave when you're coming down out of a speculative bubble. And so put all the forces together: monetary, governmental. Cut taxes. And I think that's way to do it. HOPKINS: So the Federal Reserve has been very aggressive cutting rates, but you think they should really go to zero. We're at 2.5 percent. BRADY: I do, Jan. I think that the bottom of the last recession in '90, if my memory serves, we had negative real interest rates of one percent. We still have some to go. Let's keep going. HOPKINS: If it turns out that they overdo it, then we can take all of this back? BRADY: I don't think overdoing it is the problem now. I think you have got to get the consumer of last resort spending again. Get his confidence back. And I think an all points bulletin will do it. HOPKINS: What about, as we were talking about, airlines are starting to cut fares. Hotels are saying that people are starting to come back and fill rooms and travel. Do you see signs that things are starting to turn? BRADY: I'm not a good judge of that. If you keep pushing on all fronts that's the thing to do. This is coming out of a speculative bubble. Nobody knows exactly how to do it. Press the accelerator down. I'm not scared a bit of spending some government money at this point in time. HOPKINS: Are you heartened by the fact that this seems to be a bipartisan effort? BRADY: I think so. I can't see why there wouldn't be. Because I think it's a national problem. And I think the president has rallied everybody around. I think it is a bipartisan effort. HOPKINS: It's interesting. Robert Rubin, former Treasury Secretary, has been involved in meetings. Paul O'Neill, the current Treasury Secretary, has not been in those meetings with Congress. Where is he in all this? BRADY: I saw that stuff in the press today. I don't know why anybody is starting that. He's hard at work. He's not a guy that goes around trying to get his name in the newspaper. He's working hard with the president and the economic advisers. The fact that he's not up on the Hill blowing his own horn doesn't mean anything. He's doing fine. HOPKINS: And it's OK to bring in a former Treasury Secretary to get more ideas? BRADY: Sure. Why not? HOPKINS:",0.548420756342421,2001-10-02
744691,1009834,CNN,American Morning,"AHIP: Imposing new taxes and fees on health care services and on insurance flies in the face of the goal of reducing health care costs. ACOSTA: A spokesman for Finance Committee Chairman Max Baucus called the report a health insurance company hatchet job. Plain and simple. BARACK OBAMA, PRESIDENT OF THE UNITED STATES: Karen represents America's Health Insurance Plans. ACOSTA: The report came as a surprise to the White House which had invited the industry to help crack health care reform earlier this year. LINDA DOUGLASS, WHITE HOUSE OFFICE OF HEALTH REFORM: What they did here was exclude all of the features of the Senate Finance Committee bill that lower costs for all Americans. ACOSTA: So, what are the facts? Last month, the nonpartisan Congressional Budget Office said quantifying the bill's effects on premiums would be difficult. The CBO added overall premiums would be higher because future policies would cover pre-existing conditions. The budget office also pointed a finger at the industry noting that 23 percent of some premiums go to administrative costs. RICHARD KIRSCH, HEALTH CARE FOR AMERICA NOW: If the idea that the insurance industry would complain about high premiums is like the Yankees complaining that they're hitting too many home runs. It's totally preposterous. ACOSTA: You think they're showing their cards? KIRSCH: They're showing their cards. ACOSTA: Not surprisingly the insurance industry's report also takes a swipe at the public option, the idea of giving the uninsured the choice of a government health care plan. It's something now backed by the nonprofit group behind Consumer Reports. JAMES GUEST, CONSUMERS UNION: We're very strongly in support of the public insurance option as an option because we think that you can't get health care costs down unless there really is true competition in the health insurance marketplace. (END VIDEOTAPE) ACOSTA: The insurance companies argue the Baucus bill also weakens the requirements that Americans get insurance hurting the nation's ability to lower costs overall, but critics of the insurance companies say the industry's report is one more shot in the arm for the public option -- Kiran. CHETRY: All right, you know, and there still is a long way to go but it's very interesting how far this debate has gotten now. Jim Acosta for us this morning. Thanks. So we want to take a look at what's next if the Senate Finance Committee bill is passed today. Here's an ""AM Extra"" for you. Senate Majority Leader Harry Reid would then immediately begin closed door talks in an attempt to merge the bill with one that's already been approved by the Senate Health Committee. That one, by the way, includes a public health insurance option. Once a compromise bill is hammered out, it then gets sent to the Congressional Budget Office and there it would be analyzed for its cost and its impact on the budget deficit. Then it would eventually go to the Senate floor for debate possibly by the end of this month. ROBERTS: And then, of course,",0.051014809304485,2009-10-13
427251,653494,CNN,Showbiz Tonight,"I knew all of that was going to come up. So I never dealt with it before. HAMMER: So how did it go? Was it as difficult as you anticipated? Easier? JOSHUA MILLER: It was great because I didn`t say anything. Jacob just like sprung it on us while we were all having dinner on the porch. JACOB MILLER: I, as usual, had to do all the work. JOSHUA MILLER: I think they took it amazingly well. I mean, it`s a process that they`re still going through. JACOB MILLER: Yes, not to make light of their emotions. And they cry and they, you know, it`s a very, it`s a serious issue that`s important to them. HAMMER: And the added component is the teachings of the Jehovah`s Witnesses, which basically say for family members, they have to limit their association with gay family members. And is that what is, in fact, happening? JACOB MILLER: They have not limited their association with us yet. They haven`t. They`re supposed to. JOSHUA MILLER: Well, the show just -- it`s starting to air now. JACOB MILLER: Yes, that`s kind of the X factor. JOSHUA MILLER: Yes. Well, I mean, once -- it was fine once, you know -- it`s like don`t ask, don`t tell was fine. But once it`s made public, once the shows are airing, then it`s something that they have to figure out how they are going to handle. HAMMER: I have heard before where it`s not an uncommon thing for twins to be gay, but when did you come out to each other? JACOB MILLER: Right after we moved away from Montana and got to Nashville and I started working at an airline and I met somebody, of course, at the airline who was gay. And he became a god friend of mine. And the long story short of it is that I ended up -- he ended up being my first, my first gay relationship. And Joshua was... JOSHUA MILLER: So I just knew, I new something was going on because he was emotionally detached. He was exploring his life and I was being left behind. So I started snooping around. HAMMER: So how did you react when he finally came out to you? JACOB MILLER: I freaked out, you know, because I was still trying to be a good boy and so I, you know, wanted to take him to the elders and have him disfellowshipped and go through all of the process, you know, that now I`m worried about having done to me. HAMMER: And it came -- it enabled you to sort of come to terms with whatever you were going through in your own mind? JACOB MILLER: Yes. It was the catalyst, you know, that made me say, OK, I can start to examine myself for the first time. HAMMER: So you guys are being marketed as a gay duo. In fact, in the first episode the manager says to you, that`s how we`re going to market",0.6346702317290552,2006-10-20
246521,420494,CNN,Judy Woodruff's Inside Politics,"showdown states. Straight ahead, I'm going to talk with reporters from Florida, Pennsylvania, and Ohio when INSIDE POLITICS returns. (COMMERCIAL BREAK) WOODRUFF: George Bush and John Kerry racking up a lot of frequent flier miles to the nation's showdown states. With me now to talk about three of shows are reporters from Florida, Pennsylvania, and Ohio. Tom Fiedler is with ""The Miami Herald,"" Dick Polman with ""The Philadelphia Inquirer,"" and Alan Johnson is with ""The Columbus Dispatch."" Tom Fiedler, let me begin with you. Hurricane Frances on the heels of another hurricane -- is this going to be a factor in the way people vote November 2nd? TOM FIEDLER, ""MIAMI HERALD"": Well, it's hard to know if it'll be a factor November 2nd. I think, in the short term, it's a factor in a couple of ways, although I wouldn't want to suggest that President Bush is coming here for political reasons. It's certainly useful that he comes to this state in the wake of a disaster and exercises the symbols and the power of leadership that he can do. That's certainly got to help him in the eyes of people. He's doing his job. And in the other side of it, as far as the people who have been victimized by this hurricane are concerned, the campaign for them is off their radar screens. And so, to the extent that that means that the John Kerry campaign sort of operates in the dark. That's got to be a factor, too. Whether that's a factor two months from now or not, it's pretty hard to project. WOODRUFF: Alan Johnson with the ""Columbus Dispatch,"" let's talk about Ohio. We were just discussing the latest in-state battleground poll with my colleague Paula Zahn. Those numbers showing President Bush doing better among likely voters just in the last few days. Does that square with your reporting? ALAN JOHNSON, ""COLUMBUS DISPATCH"": Well, I was going to say, with all due respect to your poll, I think it's a little bit tighter than that. I do think the president has picked up several points in the convention bounce, and the Swift Boat ads definitely made a difference in Ohio. But our last poll a couple of weeks ago had them 46-46. I think it's more than that now. The president's ahead, but I don't think it's anywhere close to double digits. It's very tight, very polarized state right now. WOODRUFF: Even with the bump the president got at the convention? JOHNSON: Even with that bump, I still think that we're probably more in the five percent, six percent range. I saw one poll today, 11 percent, and I just don't buy that. I've been out around the state, as have my colleagues at the ""Dispatch,"" and it's just much tighter than that in all areas of the state to say it's a double-digit or close to that, in my opinion. WOODRUFF: Dick Polman, ""The Philadelphia Inquirer,"" give us a sense of what things are looking",0.1445785597381342,2004-09-08
654383,909306,CNN,CNN Newsroom,"five. That's because women usually have more water and fat in their bodies which affects alcohol intake. DR. PETER MARTIN, VANDERBILT UNIVERSITY MEDICAL CENTER: Women metabolize alcohol somewhat differently from men. So if you have a drink of alcohol, there are higher concentrations of alcohol in the bloodstream reaching the brain in women because of these differences. FORTIN: As you get older, alcohol may become a crutch. New studies have found some people as they approach retirement may become depressed and turn to alcohol. MARTIN: There are lots of stresses with aging. And so, it's a combination of filling up one's time with drinking or using alcohol as a way to control your emotions and your feelings, to soothe yourself. That alcohol tends to be, for some people, a late onset phenomenon. FORTIN: And the effects of too much drinking over the years now begin to show up in your 50s. Like ulcers, liver disease, diabetes and high blood pressure. MARTIN: Chronic effects of alcohol on things like memory and attention and ability to focus and those kinds of things, they usually are the very first aspect that goes awry when people use too much alcohol. FORTIN: And as you age, watch what prescriptions you're taking. Medications for heart disease, allergies and anxiety should never be mixed with alcohol. Plus, you need to know what you can handle. MARTIN: As you get older, your brain does get more sensitive to alcohol. So if you were 30 and 40 and could drink two or three drinks at a party, you might only be able to drink one or two. FORTIN: So best to keep it to a minimum this holiday season. Judy Fortin, CNN, Atlanta. (END VIDEOTAPE) COLLINS: To the new top dog in the SEC. Barack Obama holding a news conference, next hour. We're going to bring it to you live. (COMMERCIAL BREAK) COLLINS: Honesty is always the best policy. But when you've got a name like Abe Lincoln, you must really feel the pressure to do the right thing. Kelley Morris of our affiliate WPTZ introduces us to one man who lives up to his reputation of his name sick. (BEGIN VIDEOTAPE) KELLEY MORRIS, WPTZ CORRESPONDENT: He's often told he looks like Jerry Garcia. But his name is Abe Lincoln, just like the president and, yes, he's heard the jokes. ABE LINCOLN, HONEST ABE: Everywhere I go. MORRIS: And there will be more because of what happened this weekend while Lincoln and his girlfriend were shopping. (on camera): Lincoln's girlfriend was walking through this parking lot when she saw the man run by and drop a wallet just like this one. She picked it up, but they couldn't catch up to them. (voice-over): The two opened it and saw it belonged to a 61- year-old man named Raymond Hudson. They started making calls and tracked down the man Hudson worked for, Mason Forenz (ph). UNIDENTIFIED MALE: He was just devastated. MORRIS: Devastated, because the wallet had all of Hudson's",0.1853903164247992,2008-12-18
828127,1102229,CNN,Showbiz Tonight,"City"" and author of this book, ""Secrets of a Jewish Mother."" And right now, from Hollywood, Jessica Weiner, who is a self- esteem expert and founder of the Actionist Network. OK, ladies, I hold in my hand the Sandra Bullock-Jesse James divorce decree that SHOWBIZ TONIGHT obtained today. And I`ve got to say the speed, the civility of this divorce - incredible. No alimony, no spousal support. But, Jill, why do some people find it hard to believe that Sandra and Jesse could work this thing out so quickly? JILL ZARIN, CAST MEMBER, ""REAL HOUSEWIVES OF NEW YORK CITY"": Because when they hear about Michael and Diandra Douglas and what`s going on now 10, 20 years after their divorce, that`s why. Because they`re so used to people in Hollywood having these tortured divorces fighting over every nickel and dime. And here, both of parties walked away scot-free. There is nothing to fight over. ANDERSON: Well, in the advanced issue of ""People"" magazine that SHOWBIZ TONIGHT obtained today, the story reveals that is Sandra`s speedy divorce actually clears the way for her to adopt Baby Louis as a single mom. So here`s what I`m thinking, Jessica. Do you get the sense that Jesse and Sandra wanted to make this super easy, super speedy specifically for the sake of Baby Louis? Or do you think there`s something else going on here? JESSICA WEINER, FOUNDER, ACTIONIST NETWORK: I think it actually is for the sake of the new Baby Louis and also the kids that are in play. (CROSS TALK) And I think that that`s something - as Jill was saying, it might be shocking from Hollywood`s point of view. But if this is true and if our speculation is right, then thank goodness that they`re considering somebody other than themselves in divorce. Because as we know, kids` self-esteem plummets dramatically after their parents and co-parents get divorced. So this is a really beautiful step for them to forge the future for their family. ANDERSON: After Jesse was so selfish in what he did, this is maybe least selfish thing that he can do. WEINER: I think we have to separate that. I think within their personal relationship, his cheating was abysmal. And I think every woman in America would agree. But any mom in America would know it`s not always as black and white as looking at the relationship from the outside. ANDERSON: That`s true. That`s true and they`re being very mature about it. It seems well. A lot of people have been saying today this peaceful divorce could possibly pave the way for a reconciliation between Sandra and Jesse. But late today, we got the results to the brand-new SHOWBIZ TONIGHT exclusive poll where we asked - ""Sandra Bullock Divorce Finalized: Does Jesse James have any chance of winning her back?"" Only eight percent said yes. Ninety-two percent said not a chance. ZARIN: It`s better than the last poll. ANDERSON: You know, Jesse - well, that`s true. ZARIN: (UNINTELLIGIBLE) the last",0.6123569794050343,2010-06-30
1242343,1552581,CNN,New Day,"not forget the people who are losing these plans are able to get comparable plans at cheaper prices often times, or with better coverage. It's not as if we're taking something from you, and replacing it with something that -- CAIN: It's better in your terms. HILL: It's objectively better. CUOMO: I went after - (CROSSTLAK) HILL: What are you talking about? You don't think there's an objective standard of better healthcare, if you get more coverage, you're paying less for deductibles, if you can keep your -- it covers preexisting conditions. CAIN: It's not cheaper. And you're defining better by forcing people to buy things they don't necessarily want or need. There are parents in their 50s who have no children, they are now paying for pediatric eye exams, things like this. Is that your definition of better? Things I don't need? HILL: Paying for pediatric eye exam is, first of all it's an outlier, but second they're still getting more coverages and more consumer protections in addition to pediatric eye exams, which they probably don't need. I can see. CUOMO: And an important piece for this going forward, one of the things you do well, Will, and hopefully a reflection of the best of the right is, what's the alternative? There have to start being alternatives on the table. I think you pushed the idea of this is bad, this law, as far as you're going to go with the shutdown. After that, you have to have an alternative. Forty-something votes to kill the law. It didn't work. Make it better. We haven't heard that part from the side yet. CAIN: I don't know that you're going to hear that, Chris, and here's why. The American people made their choice. When people make their argument that elections have consequences, they're correct. This is in the Democrats' hands now. Obamacare in its next year, the next several months is in the Democrats' hands. If it fails, as I suspect it might, then you're right, Republicans need to be ready. Here's what we would have like to have seen. Here are some free market solutions, some consumer cost pressures. We'd like to actually implement to bring healthcare costs down. Right now, Chris, there's not an opportunity for that. HILL: (INAUDIBLE) That horse is out of the barn. CAIN: That might be true. HILL: There's no way we're dialing this back (ph). I don't think it would fail. I thought it would be productive if Republicans came with ideas before it so-called fails. CUOMO: Your guys' discussion is always better than what we hear in D.C. I'm hoping that it kind of like rubs off, it's one of the reasons that I love that you guys come on. But you do know this: on the left you have to be open to what objective means and on the right you can't wait for it to fail. You have to put up solutions because that's what progress is about in a state",0.4438613337389755,2013-10-31
