,Unnamed: 0,channel.name,program.name,text,prob_soft_news_us,full_date
1569090,1884170,CNN,Connect The World,"and it could create issues for Facebook down the road. I think larger picture here, the bigger story here is about the mysteries of Facebook. Almost all of us use Facebook. We click on the links we see on Facebook, but we know very little about how the algorithm chooses what we see and what we don't see, or how they assume an editor choose what we see and what we don't see. With great power, as Facebook has, comes a lot of quasi-journalistic responsibility. And I think that's the conversation I'm hearing a lot today. People suggesting that we need to understand more about how Facebook constructs the newsfeed, how it determines what you see and what you don't see because after all they're acting a lot like a media company, even though they say they're not one. ANDERSON: Yeah. And that's a very good point, isn't it? What should we be allowed as consumers to know about how an organization like Facebook works effectively, because 600 million people getting their news at some point during the week or month is it from Facebook at any one time. I'm not sure that everybody really cares about how the actual system works, but those who do, do they have the right to know more? STELTER: That's right. That's why we're hearing journalists and academics and other industry observers speak up and say Facebook needs to be more transparent about how it works, about how the system works. I've seen some calls for an ombudsman or for a public editor, the way a newspaper like The New York Times has, in order to invite people into the process to understand the company's intentions. You know, it's been proven from studies in the past that Facebook is able encourage you to vote, to cause more people to go vote, based on what it does to the algorithm, based on what stories it shows you, and what messages it shows you. If it has the ability to do that, it also has the ability to change you in lots of other ways, maybe to encourage you not to vote, maybe make you forget it's the voting day. So, there's a lot of power that comes from the Facebook news feed. And there's increasing pressure on the company to explain how it does what it does. ANDERSON; Always a pleasure, sir, thank you very much indeed. Out of New York, Brian, with your analysis. Thank you, sir. Still to come tonight, the U.S. presidential election is no laughing matter, or is it? We caught up with the host of The Daily Show when he visited Dubai and got his thoughts on Donald Trump and a whole lot more. That is coming up for you after this short break. Stay with us. (COMMERCIAL BREAK) (BEGIN VIDEO CLIP) JON STEWART, COMEDIAN: Are you eligible to run if you are a man baby? Or a baby man? He is a man baby. He has the physical countenance",0.2017533936651583,2016-05-10
1658417,1973833,CNN,New Day,"we didn't have to go by government contracting regulations so when we put in a new radio transmitter, we could do it at a fraction of the cost of the Voice of America because we didn't have this pile of regulations. You start to remove that out of the way you're going to get serious savings. But you have to have people who know what the problem is. And that's what I think he's trying to do. CUOMO: So let's see what the specifics are. What regulations. How the policies come down. We'll have you back on to help guide us through it, why it's good for America. FORBES: Looking forward to it. Thank you. HARLOW: Thanks for coming in, Steve. FORBES: Thank you. CUOMO: Always a pleasure. What do you think? Do the players matter on the field or just as Steve Forbes says, is it about how many points they put up on the board? Tweet us @newday. Post your comment on Facebook.com/newday. There is a lot of news. There's a big announcement from the Trump transition team. Rudy Giuliani is going to be on in a few minutes. Let's get to it. (BEGIN VIDEO CLIP) TRUMP: He knows many of the players. He knows them well. CUOMO: Trump announcing his nominee for secretary of State, Rex Tillerson. SEN. HARRY REID (D), MINORITY LEADER: I often get 50 votes. TRUMP: Rex Tillerson is an excellent choice. MCCAIN: I don't see how anybody can be a friend of this old time KGB agent. TRUMP: I think it's ridiculous. I think it's just another excuse. JOSH EARNEST, WHITE HOUSE PRESS SECRETARY: You didn't need a security clearance to figure out who benefitted from malicious Russian cyber activity. KELLYANNE CONWAY, TRUMP SENIOR ADVISER: This smells like politics. Plain and simple. TRUMP: I'm a smart person. I don't have to be told the same thing in the same words every single day. BARACK OBAMA, PRESIDENT OF THE UNITED STATES: Our intelligence agencies, if you're not getting their perspective, you are flying blind. ANNOUNCER: This is NEW DAY with Chris Cuomo and Alisyn Camerota. (END VIDEO CLIP) CUOMO: Good morning to you. Welcome to your NEW DAY. It's Tuesday, December 13th, 8:00 in the East. Alisyn is off, Poppy Harlow joins me this morning. Always a pleasure. HARLOW: Good morning. You too. CUOMO: And we bring you breaking news. President-elect Donald Trump has chosen his secretary of State. The nominee is ExxonMobil boss Rex Tillerson. Bigger names. Romney, Rudy Giuliani, what happened to them? Rudy Giuliani is going to have his reaction to this and the situation with Russia in just a moment. HARLOW: It's going to be a great interview. Before that, Tillerson's confirmation hearing could get heated, likely will, why? Because you've got senators on both sides of the aisle with some major concerns. One Republican senator even calling it unnerving because of his close ties to Russia and Vladimir Putin. Just 38 days until President-elect Trump is inaugurated we have",0.0322349421165001,2016-12-13
202357,353519,CNN,Judy Woodruff's Inside Politics,"deciding to impose the death penalty. WOODRUFF: So -- but again, Jeff and Jeanne this could mean good news for the defense. We don't want to read anything into this because we don't know what they've decided. But Jeanne, you want to jump in on this? MESERVE: I guess it's your definition of good news. But good news to them would be life in prison without parole. But just impossible to say at this point, I think, which way it's going to go. WOODRUFF: All right. Jeanne Meserve, who has been following the sniper trials in Chesapeake, Virginia, and our senior legal analyst, Jeff Toobin, thanks to both of you. CNN will continue to follow the story. As soon as the jury comes back with anything more, we'll get right on it and be bringing it to all of you live. We'll take a quick break. We'll be right back. (COMMERCIAL BREAK) WOODRUFF: Once again, we're following developments in Chesapeake, Virginia, where the jury, trying to reach a decision on what the penalty should be for Lee Boyd Malvo in those sniper shootings. Lee Boyd Malvo having been convicted in the killings of individuals back about a year ago. The jury has come back in one of the convictions, they had reached a verdict. We don't know what that verdict is. The judge turned around and told the jury to go back and try to reach sentencing decisions on the other convictions as well. Jeanne Meserve, who has been covering the trial. Jeanne, just to go back over this without confusing our viewers, because we had all believed that we were going to hear what their verdict was on the sentencing, now we know they've reached a verdict, apparently, in the sentencing on the capital murder terrorism charge, but not on the others. MESERVE: That's apparently true. The judge has sent them back, said do a little bit more work on this please. I can tell you that one factor in the jury's decision making process will be Lee Malvo's age. He was 17 at the time these crimes were committed that means that he was a juvenile. A lot of debate in this country as you know about juvenile death penalty, not all the states allow it. In fact, fewer than half allow juveniles to be executed. That's one of the things they'll be looking at... WOODRUFF: Jeanne, I want to interrupt and tell you I'm hearing that the court is about to reconvene, which I guess could mean they've quickly reached a verdict on -- a sentencing verdict on these other charges. It's a fairly remarkable turn of events. Until we know more we don't want to try to read too much into it. Again, what were you told -- you were told what the judge's charge to the jury was? MESERVE: She just said, ""go back and I want you to reach a verdict on all of these counts. I don't want to release one until I",0.1575725630754093,2003-12-23
2338361,2659048,CNN,Anderson Cooper 360 Degrees,"the members right now is still one of pre profound shock. TUCHMAN (voice-over): Cobb County Police say the identity of the suspect is still unknown. One of the first two victims has been identified as the owner of the truck. The other victim has not been identified. KATREK: The fact that this happened in the in the fashion that it did, you know, we could have lost Gene, we could have lost any of our friends in a number of ways that day and just as quick a fashion. TUCHMAN (voice-over): Tire tracks remain and that 10th green, which has become a memorial the Gene Siller, a husband and father of two small boys. The Country Club says his wife Ashley and other family members paid their respects at that Memorial on Monday. Rand Eberhard is a pastor, who was also Gene Siller's friend. RAND EBERHARD, FRIEND OF GENE SILLER: Gene was it was a guy that built community through hard work, through patience, through service, through selflessness. Those kind of characteristics are easy to follow and it's a big void that is left in our community. TUCHMAN (voice-over): As horrifying and as violent as these crimes are. And with the gunman still on the loose, it's notable police are not asking nearby residents to take any out of the ordinary precautions. Current information reveals there is not an active threat to the public at large. And there was not a directed threat to residents of the neighborhood. So police know that, do they have an idea of what led to the killings of the first two victims? All they will say is that it's too early to speculate. (END VIDEOTAPE) COOPER: Gary joins us now. So Gary, I mean, do we know why police are indicating there's no threat to the community? TUCHMAN: Police aren't telling us Anderson, but an obvious hypothesis here is that the gunman somehow knew the first two men he shot and then targeted them. And that may be why police are not very concerned about people in the neighborhood. And it's important to stress that police also pointed out he just heard that this third man that golf pro Mr. Siller was not targeted. He was in the wrong place at the wrong time. Also, a lot of our viewers might be wondering, what the heck was this truck doing on the golf course? Why did that happen? That's bizarre. We don't know the answer to that. There's some speculation that he was trying to cut through the golf course to get away from something. But we don't know. And finally, Anderson, the Country Club itself. It's been closed. It's reopening tomorrow. The golfers they're being told they can golf holes one to nine. And then we get the 10 that's going to remain closed. That's the memorial. They can pay their respects at 10 and then continue their 18 holes by going to hole 11. Anderson. COOPER: Gary Tuchman, appreciate it. Thank you.",0.0586114067971799,2021-07-06
2536769,33706,MSNBC,Scarborough Country,"leaving and going, congregating around the restroom, and going back and forth. Is that -- I\nunderstand that the air marshal, though, would go in behind them and check and make sure that they hadn`t left anything in\nthere or planted any bomb.\n \n\n Is this something that you all are concerned about right now? Because I understand a couple of years ago some federal\nlaw enforcement agency was talking about the possibility of people taking in parts that they could get through security and\npossibly building bombs inside these lavatories.\n \n\n ADAMS: Well, Joe, obviously, this situation, when the air marshals were notified of it, they kept them under observation.\nThere was only one time that a gentlemen went into the first class lav. He was in there about 10 minutes. And a federal air\nmarshal went in there and he looked at the lav. Nothing was out of the ordinary.\n \n\n And then, in the rear lav, yes, they were congregating a little bit there, but other passengers were, too, nothing out\nof the ordinary, according to the flight attendants, because we interviewed all four flight attendants on this flight. But\nthe flight attendants went in the rear lav and also reported back to our federal air marshals that everything was in the norm\nand nothing was out of the ordinary.\n \n\n SCARBOROUGH: One final question. The other night, we had a gentlemen on from the Federal Air Marshals Association, but\nhe wasn`t an actual air marshal. You`re aware of all of the facts of the flight. Do you believe that the air marshals on the\nflight acted appropriately?\n \n\n ADAMS: Yes, they did, Joe.\n \n\n And it`s safe to fly. And the Department of Homeland Security looks at all these situations. And I can tell you that\nthere`s no threat to the aviation industry now. We have no information anybody is targeting our aircrafts, and it is safe\nto fly.\n \n\n SCARBOROUGH: All right, Dave, thanks a lot. I greatly appreciate it.\n \n\n And I want to get you back on to talk about the dress code that federal air marshals have, because it has a lot of people\nthinking, hey, we need to have them go undercover, instead of all dressing in sort of the same uniform. So can we get you\nback here?\n \n\n ADAMS: Yes, you can.\n \n\n SCARBOROUGH: All right. Thanks a lot for being here.\n \n\n ADAMS: Thank you.\n \n\n SCARBOROUGH: Greatly appreciate it.\n \n\n Dave Adams, Annie Jacobsen, and Mark Chester, we greatly appreciate you being with us tonight. And we`re going to be\ninviting you back soon.\n \n\n And coming up next on SCARBOROUGH COUNTRY, I`ve got issues with the CIA. They want to invade Hollywood in search of\nweapons of mass destruction.\n \n\n And, later, Ann Coulter is going to join us to talk about what role the media played in the coverage of the Democratic\nConvention in Boston and what effect it might have on this year`s election.\n \n\n ANNOUNCER: Tonight`s SCARBOROUGH COUNTRY challenge: Who placed the first phone call to the moon? Was it, A,",0.6915406162464985,2004-08-05
2368548,2689496,CNN,CNN Newsroom,"""Rolling Stone"" by Bob Dylan, and ""Smells Like Teen Spirit"" by Nirvana. Wow, OK. Something from my generation, too. That's good to know. Two years -- in the meantime, two years after a fire destroyed the historic Notre Dame Cathedral in Paris, it's now set to reopen to the public in 2024. Officials say the cathedral has been entirely secured and restoration works are set to begin in the coming months. In 2019, a fire destroyed large parts of the 850-year church, including Notre Dame's iconic spire. French President Emmanuel Macron promised that the work on the cathedral would be completed in five years. We wish them the best on that endeavor. In the meantime, the United States has the highest incarceration rate in the world. And when offenders are released, they face challenges trying to earn a livable wage. In their first year home, 80 percent earn less than $15,000 annually. And almost half of federal offenders are re-arrested. ""CNN Hero,"" Hector Guadalupe,"" beat those odds. (BEGIN VIDEO CLIP) HECTOR GUADALUPE, CNN HERO: After surviving prison, you come home thinking you are able to start over. You want to be a part of the society. But there's so many layers of discrimination. Boxes. You have to get through, to just get an opportunity. Society thinks, oh, you should just go get a job, and it's not that easy. Once you have a record, nothing is set up for them to win. Good. Right back under. At the Second You Foundation, we give formerly incarcerated men and women national certifications in job placements. And we help at health clubs and gyms throughout New York City. You have to be thinking outside the box. You can't give someone a mop and say this is your future, take minimum wage and deal with it. UNIDENTIFIED MALE: There you go. You've got it. GUADALUPE: When you provide people with livable wages, they are able to be productive members of society. UNIDENTIFIED MALE: Yes. That's it. (CROSSTALK) GUADALUPE: And that's why we are at Second You. We want to give you your second chance at life. (END VIDEO CLIP) ACOSTA: And get the whole story about Hector's program and get involved at CNN heroes.com. (COMMERCIAL BREAK) ACOSTA: You are live in the CNN NEWSROOM. I'm Jim Acosta in Washington.",0.6831550802139037,2021-09-18
489304,722392,CNN,CNN Newsroom,"to remain free during his appeal. HAWKINS: As many of you head out this Memorial Day weekend, you are taking out loans to pay for the gas for your trip. Who is to blame for those high prices in we've got some possible answers coming up. LONG: Have you ever dreamed of riding the space shuttle in orbit? HAWKINS: Just dreamed, yes. LONG: Keep dreaming. The next time you head to Florida, you could get a good feel for what it's like. HAWKINS: I also dreamed about this other vehicle here, Warrior One. Live picture here. It's on the road and on a mission. The goal and that mission, all of that ahead in our live report with our Bonnie Schneider. Stick around. (COMMERCIAL BREAK) LONG: This is the picture from Arlington, Virginia, on this memorial weekend. Despite record gas prices, millions of Americans are hitting the road for the long weekend. AAA motor club estimating 38 million Americans will travel 50 miles or more from home. About 83 percent of them hitting the road even though the average price for self-serve regular gasoline is at $3.22 a gallon. HAWKINS: I know you are getting tired of hearing us talk about how high the prices are. You know every time you drive past a gas station. What many of us don't know is why, why, why, why? CNN Tom Foreman, please talk us to. (BEGIN VIDEOTAPE) TOM FOREMAN, CNN CORRESPONDENT (voice-over): Americans burn 385 million gallons of gas just today. At current prices, that's $1.25 billion worth. But try to find one driver who can tell you why prices have risen so steeply. UNIDENTIFIED FEMALE: I don't know. It's confusing. UNIDENTIFIED MALE: I don't have a good answer. UNIDENTIFIED FEMALE: It's outrageous that the prices are that high. FOREMAN: High crude oil prices alone are not at fault. A year ago crude was close to the price it is now and a gallon of gas was under $3. Now it's around $3.20. ALI VELSHI, CNN CORRESPONDENT: The cost of distribution remained surely the same. Taxes remained roughly the same. The culprit has got to be refining. We are paying more to refine gas from oil than we ever paid before. FOREMAN: Oil industry analysts say some spectacular refinery fires knocked out a few facilities, and more importantly, ever since hurricanes Katrina and Rita, maintenance crews have been struggling to keep refineries producing. When the short supply of refineries hits the high demand of spring travelers, this is the result. Some consumer advocates say the oil companies with their record profits should have seen this coming. BRAD PROCTOR, GASPRICEWATCH.COM: Let's start taking some of those profits and pushing them into the refinery system so we can be more efficient into what we are able to convert. Because that's their job. FOREMAN: No new refinery has been built in America in 30 years. The oil companies have always said that's because it's costly, difficult work, and so many communities and politicians don't",0.0719847449547115,2007-05-26
1497141,1811971,CNN,At This Hour,"focusing their investigations on this neighborhood. In fact, on a very narrow parameter. There is so much at stake. One of the concerns we're hearing time and time again and seeing with our own eyes with the heavy presence of those anti-explosive squads and anti- bomb robots is this concern that, given the way this attack was carried out and the use of suicide vests, that prosecutors, authorities, the police officers on the front lines of this, that they're having to go very slowly and tread very carefully, Kate, because there's, of course, a lot of fear about what they might find when they do find that eighth attacker. BOLDUAN: Absolutely. Nima Elbagir, there in Belgium for us, where a huge part of this investigation is focused right now. Nima, thank you very, very much. Let's head back to Paris where John is on the ground -- John? BERMAN: Kate, thank you so much. We just showed President Obama at the G-20 in Turkey. He was giving a press conference with press there. That a big moment. Also a very big moment here in France today where the French President Francois Hollande addressed a joint session of parliament. Just the third time, essentially, in 100 years where he has done such a thing, address a joint session. He had remarkable language. I think we have a sound bite I'd like to play you right now. Let's listen. (BEGIN VIDEO CLIP) FRANCOIS HOLLANDE, FRENCH PRESIDENT (through translation): France is at war. The acts committed in Paris on Friday evening, these are acts of war. They cause at least 129 deaths and many injured. And they constitute an aggression, an attack against our country. (END VIDEO CLIP) BERMAN: I'm obviously joined by Christiane Amanpour right now. That language there, very stark, ""France is at war."" Language, by the way, somewhat different tonally than we heard from President Obama. CHRISTIANE AMANPOUR, CNN CHIEF INTERNATIONAL CORRESPONDENT: Incredibly different. From Obama, the president of the United States, you did not get the sense that this is a turning point. From France, because this happened on French soil, you get the very sense that this is a turning point, but what does that mean? BOLDUAN: He does mean three things that he laid out. He asked for a three-month extension of the state of emergency, which is remarkable. France hasn't been under this situation since the Algerian attacks way back when. A three-month extension of that, which allows for warrantless searches and the kinds of raids we saw last night. In addition to that, he wants the power to strip suspected terrorists of French citizenship, which is not something that exists right now. So he's asking for more power now to fight terrorism here now. AMANPOUR: That's exactly right. What we're hearing from a lot of people is that there have been a lot of failures, failures of intelligence, failures in terms of budget cutbacks, in terms of just pure policing and security and military operations.",0.2291182585300232,2015-11-16
1373341,1687703,CNN,The Situation Room,"-- it's not a new threat but I'll tell you, when I speak to intelligence officials, this is the one they often put at the top of their list. BLITZER: And did the head of NSA, the National Security Agency, specifically cite China? SCIUTTO: He cited China but not just China, probably one or two other countries. BLITZER: He didn't say what other countries? SCIUTTO: He didn't. If one were to guess, Russia might very well be in there. Russia has been seen the perpetrator behind other attacks on U.S.-sensitive systems in the past. He did not say but he did identify China directly. And this is something that we know happens not just against U.S. government critical infrastructure but also against private companies. You know, stealing private information for business gain. BLITZER: Yes, that was a really, really alarming report over there. That would clearly be an act of war and the U.S. would retaliate. SCIUTTO: An act of cyber war. BLITZER: Yes. It certainly would. And they are deeply concerned about this, as you and I well know. All right. We're going to get some more information on this. Do some reporting. Stand by for that. Nic Robertson in Vienna, we'll get back to you as well. Just ahead, North Korea now lashing out after a major defeat at the United Nations. Kim Jong-Un's regime is promising nuclear potential retaliation. And the breaking news this hour, two more killed by that massive snowstorm in Upstate New York and there's more snow on the way. (COMMERCIAL BREAK) BLITZER: North Korea is preparing to fire back after the United Nations slammed the country's human rights record. King Jong-Un's regime is vowing to conduct more nuclear tests. Our global affairs correspondent Elise Labott is working the story for us. What are you learning, Elise? ELISE LABOTT, CNN FOREIGN AFFAIRS REPORTER: Well, Wolf, it's a pretty dire warning from North Korea and it's even more frightening because the U.S. believes North Korea is making dangerous nuclear advances in its program. (BEGIN VIDEOTAPE) LABOTT (voice-over): The regime of Kim Jong-Un threatening to launch a nuclear test in retaliation for what it called a hostile act from the West. This after the U.N. called for targeted sanctions and hauling the regime before the International Criminal Court for crimes against humanity. North Korea's ambassador blasted the vote as political provocation. CHOE MYONG NAM, NORTH KOREAN U.N. REPRESENTATIVE: The outrageous and unreasonable human rights campaign staged by the United States and its followers is compelling us not to refrain any further from conducting nuclear tests. LABOTT: Today, North Korea's state media said Pyongyang's, quote, ""military deterrence would be beefed up limitlessly,"" to guard a U.S. military invasion. REAR ADM. JOHN KIRBY, PENTAGON PRESS SECRETARY: North Korea is not going to achieve anything from threats and provocations, which is only going to further isolate them from the international community. LABOTT: Kim Jong-Un's government stung after a scathing U.N. report, alleging the use of murder, torture, slavery, sexual",0.033139953774379,2014-11-20
1807959,2123913,CNN,New Day Saturday,"state. TALAMIEKA BRICE, MISSISSIPPI'S CHAPTER OF PANTSUIT NATION: Some of us will kneel and some of us will turn our backs. We'll call it ""Turn Our Backs to Hate,"" turn our backs towards the motorcade as it drives by. JONES: And Brice isn't alone in opposing Governor Phil Bryant's decision to invite the president. NAACP president and CEO Derrick Johnson denounced Trump's record on civil rights, saying in a statement, ""He has created a commission to reinforce voter suppression, refused to denounce white supremacists, and overall has created a racially hostile climate in this nation."" U.S. Congressman Bennie Thompson, who is from Mississippi, and John Lewis, a civil rights icon, are planning to skip the event in protest, writing, ""President Trump's attendance and his hurtful policies are an insult to the people portrayed in this Civil Rights Museum. And while some Mississippi Democrats called on the governor to rescind his invitation to Trump, Bryant defended the move. GOV. PHIL BRYANT (R), MISSISSIPPI: The president of the United States should be able, and we're very thankful that he is going, to come for this historic occasion. JONES: The White House expressed disappointment with the planned protest and boycotts. SARAH HUCKABEE SANDERS, WHITE HOUSE PRESS SECRETARY: I think that would be, honestly, very sad. I think this is something that should bring the country together to celebrate the opening of this museum and highlighting the Civil Rights Movement and the progress that we've made. JONES: President Trump has been criticized for racial insensitivity. He launched his campaign in June of 2015 by bashing Mexican immigrants. TRUMP: They're bringing drugs, they're bringing crime, they're rapists. JONES: He questioned the judge's ability to rule fairly in a Trump University lawsuit because he was Mexican-American. TRUMP: We're building the wall. He's a Mexican. JONES: And he has repeatedly slammed mostly black NFL athletes protesting racial inequality. TRUMP: When somebody disrespects our flag, I say get that son of a (EXPLETIVE DELETED) off the field right now. Out. He's fired. He's fired. JONES: But it was his response to violence in Charlottesville, Virginia, last summer that drew the ire of people in both parties when he equated neo-Nazis and white nationalists protesting the removal of a Confederate statue with activists demonstrating against them and the ideas they represent. TRUMP: We condemn in the strongest possible terms this egregious display of hatred, bigotry, and violence on many sides, on many sides. JONES: He revised those remarks two days later. TRUMP: Racism is evil and those who cause violence in its name are criminals and thugs, including the KKK, neo-Nazis, white supremacists, and other hate groups that are repugnant to everything we hold dear as Americans. JONES: But then said -- TRUMP: You have some very bad people in that group, but you also had people that were very fine people on both sides. JONES: Today's event is an opportunity to answer some of his critics. Athena Jones, CNN, Jackson, Mississippi. (END VIDEOTAPE) GALLAGHER: So wildfires still burning",0.271297290846163,2017-12-09
1476499,1791228,CNN,CNN Newsroom,"extremism. I'm asking about the comment -- the questioner, we have a problem in this country, it is Muslims. They didn't say it is Islamic extremists. It generalized about Muslims in general. Why not challenge that bigotry? MCENANY: The questioner asked a three-part question. There were three things Donald Trump could have responded to. He chose to laugh off the question. He was dismissive about it, turned his head, didn't get involved in this discussion, which he doesn't have to get involved in this discussion. It's probably not a good discussion to get involved with all together. Instead he focused on the real problem, the problem that affects every day American people. There are ISIS training camps training people with Islamic theology, it might be radicalized, but it is Islamic theology, to kill Americans. He focused on the important part of the question. He did not need to respond to the questioner. SCIUTTO: Let me ask you this. We heard just heard Trump talk about the 9/11 attacks. I want to go back to a moment in 2001 right after 9/11, arguably the most sensitive time possibly in our country's history but certainly with the issue of Islamic extremism. You'll remember that President George W. Bush in his address to Congress just nine days after the attacks, here's what he said. (BEGIN VIDEO CLIP) PRESIDENT GEORGE W. BUSH: I also want to speak tonight directly to Muslims throughout the world. We respect your faith. It's practiced freely by many millions of Americans and by millions more in countries that America counts as friends. Its teachings are good and peaceful, and those who commit evil in the name of Allah blaspheme the name of Allah. The terrorists are traitors to their own faith, trying in effect to hijack Islam itself The enemy of America is not our many Muslim friends. Not our many Arab friends. Our enemy is a radical network of terrorists, and every government that supports them. (END VIDEO CLIP) SCIUTTO: That was nine days after 9/11. There were 3,000 dead Americans. You had the towers in rubble in lower Manhattan. You had the pentagon still shouldering. And President George W. Bush made an effort, a positive effort to say we have no issue with Muslims or Islam. Here you have Donald Trump repeatedly not taking that opportunity. Why is that? MCENANY: Sure. And I agree with everything George W. Bush said. And the thing is Donald Trump does too. But look at the context. George W. Bush was addressing the nation. Donald Trump said the exact same thing as George W. Bush this morning in a Sunday interview. SCIUTTO: No, he didn't. He did not say the exact same thing. In fact, he repeated a charge about the president not being a Christian but he didn't say the exact same thing. MCENANY: Jim, he did in so many words. He said I have a lot of Muslim friends. He went so far yesterday to say he put a",0.1769299219357419,2015-09-20
23232,25418,CNN International,Morning News,"LAMOTTE: What sticks out most in your mind about this particular fire? TUCKER: I think the magnitude and the fact that we've had so many runs, meaning that from day to day around 1:00, we had to knuckle down and get ready because it was coming at us. We've almost lost a lot of equipment. We haven't had a significant injury. One gentleman -- one of our firefighters broke his ankle. Other than that, we were able to outrun it, bottom line. LAMOTTE: Given the size of this fire and how wide it is, I don't think I've ever covered a fire like this in which there weren't at least more injuries. TUCKER: That's the best part of this whole fire, that we -- and we hope that continues. We haven't had injured civilians or firefighters, and that's great, and that's what we're striving for. Right now, we know where we're at, we know what's going on, and we're not going to hurt anybody. LAMOTTE: Thank you very much, Chief. That's the fire chief of Los Alamos County. Again, 28,800 acres have burned. And they're telling us, by this time tomorrow, it could be 35,000 acres. Greg LaMotte, CNN, live, Los Alamos, New Mexico. BILL HEMMER, CNN ANCHOR: All right, Greg. TO ORDER A VIDEO OF THIS TRANSCRIPT, PLEASE CALL 800-CNN-NEWS OR USE OUR SECURE ONLINE ORDER FORM LOCATED AT www.fdch.com",0.2372816963042527,2000-05-12
566747,811651,CNN,American Morning,"attitude towards ordinary workers. (END VIDEO CLIP) VELSHI: I got to say, I spoke to a lot of people here and in other places in Texas about recession and what they think about it. Most people I'm talking about, do feel that the United States is in a recession. The numbers don't indicate that certainly as of December 31st, 2007, our numbers say that the U.S. was still growing economically. If even by a little bit. But here's what somebody told me on the streets of San Antonio. (BEGIN VIDEO CLIP) RUBEN RAMIREZ, TEXAS VOTERS: President Bush, I believe, doesn't know what he's talking about. Because this is a recession. What are they going to do about these gas prices going up? Or you can't even afford to go anywhere because, you know, they're outrageously upped in prices. And people with the wages that we make now, we just can't keep up with that. (END VIDEO CLIP) VELSHI: But a lot of people have been telling me that we've had people come up to us saying that they really like President Bush and that they are Republicans, they just don't feel that the government wants to spread this bad news and sort of feed into the problem that consumers are feeling right now, feed into their idea that we may be in a recession. But most people believing that, in fact, the United States is in one -- Kiran. CHETRY: You always say that's only an indicator that you can go back and check later, after you have already been through those quarters. I mean, under the definition of a recession. VELSHI: Absolutely. CHETRY: All right. No argument there. VELSHI: By definition, you don't know you are in a recession until you start it. CHETRY: Right. And no doubt and everybody is acknowledging, including the President that we are in slowing times and we do have a lot of difficulties ahead. And the high price of oil and gas certainly doesn't help that. Ali, thank you. ROBERTS: Thirty-seven minutes after the hour. We're also following breaking news from London this morning. British military officials say Prince Harry is being withdrawn from Afghanistan immediately after public disclosure of his secret deployment there. The Defense Ministry calling the media leaks about his presence ""regrettable."" The military says it decided to remove him because the worldwide coverage of his presence in Afghanistan could threaten the Prince's safety and that of his fellow soldiers in the front lines. The Prince has been deployed in southern Afghanistan in an area of heavy fighting with the Taliban for the past ten weeks. CNN and other news organizations knew about the Prince's deployment. We agreed, in exchange for access to the Prince, to a British military request not report it for security reasons until now. In a recent interview, the Prince spoke about everything from his daily duties on the front lines to what he misses most about Buckingham Palace. (BEGIN VIDEO CLIP) PRINCE HARRY, BLUES AND",0.0466165331538622,2008-02-29
1703357,2018939,CNN,CNN Newsroom,"that is what happens. And there's other mitigating strategies that they can use, namely don't let the laptops onto the airplane and that can be very inconvenient for most travelers. However, if it's necessary that would be the next step until they can figure out a way to overcome or to detect the undetectable at this point. CABRERA: So different machines, different techniques. SOUCIE: Right. CABRERA: Would we be able to see some of the changes if they were to make some tweaks? SOUCIE: You will absolutely. There's some you will see and there are some that you won't. There's a few that you get procedurally. There'll be things that change as part of the way that the security works as you have certain screenings on certain passengers. So as you move it through you have not do the same thing for every passenger because obviously that could be detected by the terrorists and they would adapt to that mechanism. So you have to continually change it, continually upgrade it, continually respond and assess whether what you're doing is working or not and then improve that. So as I said it's very -- it's a very reactive type of security measure. And that's really all they can do. They can look for it, they can get the information, the intelligence like they have now, about the fact that they have these screening machines. But now there's another level, there's something else that has to go and that can get very expensive as well and difficult to react to quickly. CABRERA: We don't know the details about how these terrorist groups may have gotten their hands on the screening equipment. Do you hear of that stuff being stolen? Is that something that can go missing? Help us understand what this screening equipment really is. SOUCIE: Well, the screening equipment, I can't really tell too much about what the screening equipment is. However, what is missing, there's no full set of security equipment that's missing right now. It's all serialized, catalogued, and very well taken care of. What the difficulty is when parts or pieces of the equipment can be purchased like replacement parts, for example. CABRERA: OK. SOUCIE: And those purchased parts are brought together and then it can be reassembled. And that's I think where the biggest threat would be at this point. CABRERA: Very interesting. David Soucie, we appreciate your expertise. Thank you for coming on. SOUCIE: Thank you, Ana. CABRERA: Good to see you. Still to come, his approval ratings are one measure. They've hit new lows this week. But what do his supporters think of President Trump's performance so far? (BEGIN VIDEO CLIP) ALISYN CAMEROTA, CNN ANCHOR: Sixty plus days into the Trump presidency, what grade do you give President Trump? (END VIDEO CLIP) CABRERA: They'll tell us next. You're live in the CNN NEWSROOM. (COMMERCIAL BREAK) CABRERA: President Trump's approval ratings dipped again this week reaching as low as 35 percent. Some are calling that a",0.8860797279425656,2017-04-01
